timer,p1_id,p1_health,p1_x,p1_y,p1_jumping,p1_crouching,p1_in_move,p1_move_id,p2_id,p2_health,p2_x,p2_y,p2_jumping,p2_crouching,p2_in_move,p2_move_id,p1_rel_x,p1_rel_y,p1_facing_opponent,p1_health_diff,act_B,act_Y,act_X,act_A,act_L,act_R,act_Up,act_Down,act_Left,act_Right,act_Select,act_Start
136,3,144,323,192,0,0,0,0,6,92,228,192,0,1,1,33555460,95,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
136,3,144,324,192,0,0,0,0,6,92,228,192,0,1,1,33555460,96,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
136,3,144,324,192,0,0,0,0,6,92,228,192,0,1,1,33555460,96,0,0,52,0,0,0,0,0,0,0,0,0,1,0,0
136,3,144,325,192,0,0,0,0,6,92,228,192,0,1,1,33555460,97,0,0,52,0,0,0,0,0,0,0,0,0,1,0,0
136,3,144,325,192,0,0,0,0,6,92,228,192,0,1,1,33555460,97,0,0,52,0,0,0,0,0,0,0,0,0,1,0,0
136,3,144,326,192,0,0,0,0,6,92,228,192,0,1,1,33555460,98,0,0,52,0,0,0,0,0,0,0,0,0,1,0,0
136,3,144,326,192,0,0,0,0,6,92,228,192,0,1,1,33555460,98,0,0,52,0,0,0,0,0,0,0,0,0,1,0,0
136,3,144,326,192,0,0,0,0,6,92,228,192,0,1,1,33555460,98,0,0,52,0,0,0,0,0,0,0,0,0,1,0,0
136,3,144,326,192,0,0,0,0,6,92,228,192,0,1,1,33555460,98,0,0,52,0,0,0,0,0,0,0,0,0,1,0,0
136,3,144,326,192,0,0,0,0,6,92,228,192,0,1,1,33555460,98,0,0,52,0,0,0,0,0,0,0,0,0,1,0,0
136,3,144,326,192,0,0,0,0,6,92,228,192,0,1,1,33555460,98,0,0,52,0,0,0,0,0,0,0,0,0,1,0,0
136,3,144,326,192,0,0,0,0,6,92,228,192,0,1,1,33555460,98,0,0,52,0,0,0,0,0,0,0,0,0,1,0,0
136,3,144,326,192,0,0,0,0,6,92,228,192,0,1,1,33555460,98,0,0,52,0,0,0,0,0,0,0,0,0,1,0,0
136,3,144,326,192,0,0,0,0,6,92,228,192,0,1,1,33555460,98,0,0,52,0,0,0,0,0,0,0,0,0,1,0,0
136,3,144,326,192,0,0,0,0,6,92,228,192,0,1,1,33555460,98,0,0,52,0,0,0,0,0,0,0,0,0,1,0,0
136,3,144,326,192,0,0,0,0,6,92,228,192,0,1,0,0,98,0,0,52,0,0,0,0,0,0,0,0,0,1,0,0
136,3,144,326,192,0,0,0,0,6,92,228,192,0,1,0,0,98,0,0,52,0,0,0,0,0,0,0,0,0,1,0,0
136,3,144,328,192,0,0,0,0,6,92,228,192,0,1,0,0,100,0,0,52,0,0,0,0,0,0,0,0,0,1,0,0
136,3,144,329,192,0,0,0,0,6,92,228,192,0,1,0,0,101,0,0,52,0,0,0,0,0,0,0,0,0,1,0,0
136,3,144,332,192,0,0,0,0,6,92,228,192,0,1,0,0,104,0,0,52,0,0,0,0,0,0,0,0,0,1,0,0
136,3,144,332,192,0,0,0,0,6,92,228,192,0,1,0,0,104,0,0,52,0,0,0,0,0,0,0,0,0,1,0,0
136,3,144,335,192,0,0,0,0,6,92,228,192,0,1,0,0,107,0,0,52,0,0,0,0,0,0,0,0,0,1,0,0
136,3,144,335,192,0,0,0,0,6,92,228,192,0,1,0,0,107,0,0,52,0,0,0,0,0,0,0,0,0,1,0,0
136,3,144,338,192,0,0,0,0,6,92,228,192,0,1,0,0,110,0,0,52,0,0,0,0,0,0,0,0,0,1,0,0
136,3,144,338,192,0,0,0,0,6,92,228,192,0,1,0,0,110,0,0,52,0,0,0,0,0,0,0,0,0,1,0,0
136,3,144,341,192,0,0,0,0,6,92,228,192,0,1,0,0,113,0,0,52,0,0,0,0,0,0,0,0,0,1,0,0
135,3,144,341,192,0,0,0,0,6,92,228,192,0,1,0,0,113,0,0,52,0,0,0,0,0,0,0,0,0,1,0,0
135,3,144,344,192,0,0,0,0,6,92,228,192,0,1,0,0,116,0,0,52,0,0,0,0,0,0,0,0,0,1,0,0
135,3,144,344,192,0,0,0,0,6,92,228,192,0,1,0,0,116,0,0,52,0,0,0,0,0,0,0,0,0,1,0,0
135,3,144,345,192,0,0,0,0,6,92,228,192,0,1,0,0,117,0,0,52,0,0,0,0,0,0,0,0,0,1,0,0
135,3,144,347,192,0,0,0,0,6,92,228,192,0,1,0,0,119,0,0,52,0,0,0,0,0,0,0,0,0,1,0,0
135,3,144,349,192,0,0,0,0,6,92,228,192,0,1,0,0,121,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
135,3,144,349,192,0,0,0,0,6,92,228,192,0,1,0,0,121,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
135,3,144,349,192,0,0,0,0,6,92,228,192,0,1,0,0,121,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
135,3,144,349,192,0,0,0,0,6,92,228,192,0,1,0,0,121,0,0,52,0,0,0,0,0,0,0,0,1,0,0,0
135,3,144,347,192,0,0,0,0,6,92,228,192,0,1,0,0,119,0,0,52,0,0,0,0,0,0,0,0,1,0,0,0
135,3,144,347,192,0,0,0,0,6,92,228,192,0,1,0,0,119,0,0,52,0,0,0,0,0,0,0,0,1,0,0,0
135,3,144,344,192,0,0,0,0,6,92,228,192,0,1,0,0,116,0,0,52,0,0,0,0,0,0,0,0,1,0,0,0
135,3,144,344,192,0,0,0,0,6,92,228,192,0,1,0,0,116,0,0,52,0,0,0,0,0,0,0,0,1,0,0,0
135,3,144,340,192,0,0,0,0,6,92,228,192,0,1,0,0,112,0,0,52,0,0,0,0,0,0,0,0,1,0,0,0
135,3,144,340,192,0,0,0,0,6,92,228,192,0,1,0,0,112,0,0,52,0,0,0,0,0,0,0,0,1,0,0,0
135,3,144,338,192,0,0,0,0,6,92,228,192,0,1,0,0,110,0,0,52,0,0,0,0,0,0,0,0,1,0,0,0
135,3,144,336,192,0,0,0,0,6,92,228,192,0,1,0,0,108,0,0,52,0,0,0,0,0,0,0,0,1,0,0,0
135,3,144,332,192,0,0,0,0,6,92,228,192,0,1,0,0,104,0,0,52,0,0,0,0,0,0,0,0,1,0,0,0
135,3,144,332,192,0,0,0,0,6,92,228,192,0,1,0,0,104,0,0,52,0,0,0,0,0,0,0,0,1,0,0,0
135,3,144,328,192,0,0,0,0,6,92,228,192,0,1,0,0,100,0,0,52,0,0,0,0,0,0,0,0,1,0,0,0
135,3,144,328,192,0,0,0,0,6,92,228,192,0,1,0,0,100,0,0,52,0,0,0,0,0,0,0,0,1,0,0,0
135,3,144,324,192,0,0,0,0,6,92,228,192,0,1,0,0,96,0,0,52,0,0,0,0,0,0,0,0,1,0,0,0
135,3,144,324,192,0,0,0,0,6,92,228,192,0,1,0,0,96,0,0,52,0,0,0,0,0,0,0,0,1,0,0,0
135,3,144,322,192,0,0,0,0,6,92,228,192,0,1,0,0,94,0,0,52,0,0,0,0,0,0,0,0,1,0,0,0
135,3,144,320,192,0,0,0,0,6,92,228,192,0,1,0,0,92,0,0,52,0,0,0,0,0,0,0,0,1,0,0,0
135,3,144,316,192,0,0,0,0,6,92,228,192,0,1,0,0,88,0,0,52,0,0,0,0,0,0,0,0,1,0,0,0
135,3,144,316,192,0,0,0,0,6,92,228,192,0,1,0,0,88,0,0,52,0,0,0,0,0,0,0,0,1,0,0,0
135,3,144,312,192,0,0,0,0,6,92,228,192,0,0,0,0,84,0,0,52,0,0,0,0,0,0,0,0,1,0,0,0
135,3,144,312,192,0,0,0,0,6,92,229,192,0,0,0,0,83,0,0,52,0,0,0,0,0,0,0,0,1,0,0,0
135,3,144,310,192,0,0,0,0,6,92,230,192,0,0,0,0,80,0,0,52,0,0,0,0,0,0,0,0,1,0,0,0
135,3,144,306,192,0,0,0,0,6,92,233,192,0,0,0,0,73,0,0,52,0,0,0,0,0,0,0,0,1,0,0,0
135,3,144,304,192,0,0,0,0,6,92,235,192,0,0,0,0,69,0,0,52,0,0,0,0,0,0,0,0,1,0,0,0
135,3,144,302,192,0,0,0,0,6,92,236,192,0,0,0,0,66,0,0,52,0,0,0,0,0,0,1,0,1,0,0,0
135,3,144,302,192,0,0,0,0,6,92,238,192,0,0,0,0,64,0,0,52,0,0,0,0,0,0,1,0,1,0,0,0
134,3,144,302,192,0,0,0,0,6,92,238,192,0,0,0,0,64,0,0,52,0,0,0,0,0,1,1,0,1,0,0,0
134,3,144,302,192,0,0,0,0,6,92,239,192,0,0,0,0,63,0,0,52,0,0,0,0,0,1,1,0,1,0,0,0
134,3,144,302,192,1,0,0,0,6,92,239,192,0,0,0,0,63,0,0,52,0,0,0,0,0,1,1,0,1,0,0,0
134,3,144,302,192,1,0,0,0,6,92,239,192,0,0,0,0,63,0,0,52,0,0,0,0,0,0,1,0,1,0,0,0
134,3,144,298,180,1,0,0,0,6,92,239,192,0,0,0,0,59,-12,0,52,0,0,0,0,0,1,1,0,1,0,0,0
134,3,144,298,175,1,0,1,132101,6,92,239,192,0,0,0,0,59,-17,0,52,0,0,0,0,0,1,1,0,1,0,0,0
134,3,144,296,170,1,0,1,132101,6,92,239,192,0,0,0,0,57,-22,0,52,0,0,0,0,0,0,1,0,1,0,0,0
134,3,144,292,166,1,0,1,132101,6,92,239,192,0,0,0,0,53,-26,0,52,0,0,0,0,0,0,1,0,1,0,0,0
134,3,144,290,161,1,0,1,132101,6,92,239,192,0,0,0,0,51,-31,0,52,0,0,0,0,0,0,1,0,1,0,0,0
134,3,144,289,157,1,0,1,132101,6,92,239,192,0,0,0,0,50,-35,0,52,0,0,0,0,0,1,1,0,1,0,0,0
134,3,144,287,153,1,0,1,132101,6,92,239,192,0,0,0,0,48,-39,0,52,0,0,0,0,0,1,1,0,1,0,0,0
134,3,144,287,150,1,0,1,132101,6,92,239,192,0,0,0,0,48,-42,0,52,0,0,0,0,0,0,1,0,1,0,0,0
134,3,144,246,150,1,0,1,132101,6,92,248,192,0,0,0,0,-2,-42,1,52,0,0,0,0,0,0,1,0,1,0,0,0
134,3,144,285,150,1,0,1,132101,6,92,239,192,0,0,0,0,46,-42,0,52,0,0,0,0,0,1,1,0,0,0,0,0
134,3,144,285,150,1,0,1,132101,6,92,239,192,0,0,0,0,46,-42,0,52,0,0,0,0,0,1,1,0,0,0,0,0
134,3,144,285,150,1,0,1,132101,6,92,239,192,0,0,0,0,46,-42,0,52,0,0,0,0,0,1,1,0,0,0,0,0
134,3,144,285,150,1,0,1,132101,6,92,239,192,0,0,0,0,46,-42,0,52,0,0,0,0,0,0,1,0,0,0,0,0
134,3,144,285,150,1,0,1,132101,6,92,239,192,0,0,0,0,46,-42,0,52,0,0,0,0,0,0,1,0,0,0,0,0
134,3,144,285,150,1,0,1,132101,6,92,239,192,0,0,0,0,46,-42,0,52,0,0,0,0,0,0,1,0,0,0,0,0
134,3,144,285,150,1,0,1,132101,6,92,239,192,0,0,0,0,46,-42,0,52,0,0,0,0,0,0,1,0,0,0,0,0
134,3,144,285,150,1,0,1,132101,6,92,239,192,0,0,0,0,46,-42,0,52,0,0,0,0,0,0,1,0,0,0,0,0
134,3,144,285,150,1,0,1,132101,6,92,239,192,0,0,0,0,46,-42,0,52,0,0,0,0,0,0,1,0,0,0,0,0
134,3,144,285,150,1,0,1,132101,6,92,239,192,0,0,0,0,46,-42,0,52,0,0,0,0,0,0,1,0,0,0,0,0
134,3,144,285,150,1,0,1,132101,6,92,239,192,0,0,0,0,46,-42,0,52,0,0,0,0,0,0,1,0,0,0,0,0
134,3,144,285,150,1,0,1,132101,6,92,239,192,0,0,0,0,46,-42,0,52,0,0,0,0,0,0,1,0,0,0,0,0
134,3,144,285,150,1,0,1,132101,6,92,239,192,0,0,0,0,46,-42,0,52,0,0,0,0,0,0,1,0,0,0,0,0
134,3,144,283,146,1,0,1,132101,6,92,239,192,0,0,0,0,44,-46,0,52,0,0,0,0,0,0,1,0,0,0,0,0
134,3,144,281,143,1,0,1,132101,6,92,239,192,0,0,0,0,42,-49,0,52,0,0,0,0,0,0,0,0,0,0,0,0
134,3,144,279,140,1,0,1,132101,6,92,234,192,0,0,0,0,45,-52,0,52,0,0,0,0,0,0,0,0,0,0,0,0
134,3,144,277,138,1,0,1,132101,6,92,229,192,0,0,0,0,48,-54,0,52,0,0,0,0,0,0,0,0,1,0,0,0
134,3,144,275,135,1,0,1,132101,6,92,224,192,0,0,0,0,51,-57,0,52,0,0,0,0,0,0,0,0,1,0,0,0
134,3,144,275,133,1,0,1,132101,6,92,224,192,0,0,0,0,51,-59,0,52,0,0,0,0,0,0,0,0,1,0,0,0
134,3,144,272,131,1,0,1,132101,6,92,216,192,0,0,0,0,56,-61,0,52,0,0,0,0,0,0,0,0,1,0,0,0
134,3,144,270,129,1,0,1,132101,6,92,212,192,0,0,0,0,58,-63,0,52,0,0,0,0,0,0,0,0,1,0,0,0
133,3,144,268,128,1,0,1,132101,6,92,209,192,0,0,0,0,59,-64,0,52,0,1,0,0,0,0,0,0,1,0,0,0
133,3,144,266,127,1,0,1,132101,6,92,206,192,0,0,0,0,60,-65,0,52,0,1,0,0,0,0,0,0,1,0,0,0
133,3,144,266,126,1,0,1,132101,6,92,206,192,0,0,0,0,60,-66,0,52,0,0,0,0,0,0,0,0,1,0,0,0
133,3,144,262,125,1,0,1,132101,6,92,201,192,0,0,0,0,61,-67,0,52,0,0,0,0,0,0,0,0,1,0,0,0
133,3,144,261,125,1,0,1,132101,6,92,199,192,0,0,0,0,62,-67,0,52,0,0,0,0,0,0,0,0,1,0,0,0
133,3,144,261,124,1,0,1,132101,6,92,199,192,0,0,0,0,62,-68,0,52,0,1,0,0,0,0,0,0,1,0,0,0
133,3,144,257,124,1,0,1,132101,6,92,198,192,0,0,0,0,59,-68,0,52,0,1,0,0,0,0,0,0,1,0,0,0
133,3,144,255,125,1,0,1,132101,6,92,197,192,0,0,0,0,58,-67,0,52,0,0,0,0,0,0,0,0,1,0,0,0
133,3,144,255,125,1,0,1,132101,6,92,197,192,0,0,0,0,58,-67,0,52,0,0,0,0,0,0,0,0,1,0,0,0
133,3,144,252,126,1,0,1,132101,6,92,196,192,0,0,0,0,56,-66,0,52,0,0,0,0,0,0,0,0,1,0,0,0
133,3,144,252,127,1,0,1,132101,6,92,196,192,0,0,0,0,56,-65,0,52,0,0,0,0,0,0,0,0,1,0,0,0
133,3,144,249,128,1,0,1,132101,6,92,195,192,0,0,0,0,54,-64,0,52,0,1,0,0,0,0,0,0,1,0,0,0
133,3,144,247,130,1,0,1,132101,6,92,195,192,0,0,0,0,52,-62,0,52,0,0,0,0,0,0,0,0,1,0,0,0
133,3,144,245,132,1,0,1,132101,6,92,194,192,0,0,0,0,51,-60,0,52,0,0,0,0,0,0,0,0,1,0,0,0
133,3,144,245,132,1,0,1,132101,6,92,194,192,0,0,0,0,51,-60,0,52,0,0,0,0,0,0,0,0,1,0,0,0
133,3,144,244,136,1,0,1,132101,6,92,194,192,0,1,0,0,50,-56,0,52,0,1,0,0,0,0,0,0,1,0,0,0
133,3,144,242,138,1,0,1,132101,6,92,194,192,0,0,0,0,48,-54,0,52,0,0,0,0,0,0,0,0,1,0,0,0
133,3,144,240,141,1,0,1,132101,6,92,194,192,0,0,0,0,46,-51,0,52,0,0,0,0,0,0,0,0,1,0,0,0
133,3,144,237,144,1,0,1,132101,6,92,194,192,0,0,0,0,43,-48,0,52,0,0,0,0,0,0,0,0,1,0,0,0
133,3,144,236,147,1,0,1,132101,6,92,194,192,0,0,0,0,42,-45,0,52,0,1,0,0,0,0,0,0,1,0,0,0
133,3,144,234,151,1,0,1,132101,6,92,194,192,0,0,0,0,40,-41,0,52,0,0,0,0,0,0,0,0,1,0,0,0
133,3,144,232,154,1,0,1,132101,6,92,194,192,0,0,0,0,38,-38,0,52,0,0,0,0,0,0,0,0,1,0,0,0
133,3,144,231,158,1,0,1,132101,6,92,194,192,0,0,0,0,37,-34,0,52,0,0,0,0,0,0,0,0,1,0,0,0
133,3,144,231,158,1,0,1,132101,6,92,194,192,0,0,0,0,37,-34,0,52,0,1,0,0,0,0,0,0,1,0,0,0
133,3,144,228,167,1,0,1,132101,6,92,194,192,0,0,0,0,34,-25,0,52,0,1,0,0,0,0,0,0,1,0,0,0
133,3,144,226,172,1,0,1,132101,6,92,194,192,0,0,0,0,32,-20,0,52,0,0,0,0,0,0,0,0,1,0,0,0
133,3,144,225,177,1,0,1,132101,6,92,194,192,0,0,0,0,31,-15,0,52,0,0,0,0,0,0,0,0,1,0,0,0
133,3,144,223,182,1,0,1,132101,6,92,194,192,0,0,0,0,29,-10,0,52,0,1,0,0,0,0,0,0,1,0,0,0
133,3,144,222,187,1,0,1,132101,6,92,194,192,0,0,0,0,28,-5,0,52,0,1,0,0,0,0,0,0,1,0,0,0
133,3,144,222,192,0,0,0,0,6,92,194,192,0,0,0,0,28,0,0,52,0,1,0,0,0,0,0,0,1,0,0,0
133,3,144,220,192,0,0,0,0,6,92,194,192,0,0,0,0,26,0,0,52,0,1,0,0,0,0,0,0,1,0,0,0
133,3,144,220,192,0,0,0,0,6,92,194,192,0,0,0,0,26,0,0,52,0,1,0,0,0,1,0,0,1,0,0,0
133,3,144,220,192,0,0,1,167904261,6,92,194,192,0,0,0,0,26,0,0,52,0,1,0,0,0,1,0,0,1,0,0,0
133,3,144,220,192,0,0,1,167904261,6,92,194,192,0,0,0,0,26,0,0,52,0,0,0,0,0,1,0,0,1,0,0,0
132,3,144,220,192,0,0,1,167904261,6,92,194,192,0,0,0,0,26,0,0,52,0,0,0,0,0,0,0,0,1,0,0,0
132,3,144,220,192,0,0,1,167904261,6,92,194,192,0,0,0,0,26,0,0,52,0,0,0,0,0,0,0,0,1,0,0,0
132,3,144,220,192,0,0,1,167904261,6,92,194,192,0,0,0,0,26,0,0,52,0,1,0,0,0,0,0,0,1,0,0,0
132,3,144,220,192,0,0,1,167904261,6,92,194,192,0,0,0,0,26,0,0,52,0,1,0,0,0,1,0,0,1,0,0,0
132,3,144,220,192,0,0,1,167904261,6,92,194,192,0,0,0,0,26,0,0,52,0,1,0,0,0,1,0,0,1,0,0,0
132,3,144,220,192,0,0,1,167904261,6,92,194,192,0,0,0,0,26,0,0,52,0,0,0,0,0,0,0,0,1,0,0,0
132,3,144,220,192,0,0,1,167904261,6,92,194,192,0,0,0,0,26,0,0,52,0,0,0,0,0,0,0,0,1,0,0,0
132,3,144,220,192,0,0,1,167904261,6,92,194,192,0,0,0,0,26,0,0,52,0,0,0,0,0,1,0,0,1,0,0,0
132,3,144,220,192,0,0,1,167904261,6,92,194,192,0,0,0,0,26,0,0,52,0,0,0,0,0,1,0,0,1,0,0,0
132,3,144,220,192,0,0,1,167904261,6,92,194,192,0,0,0,0,26,0,0,52,0,0,0,0,0,1,0,0,1,0,0,0
132,3,144,220,192,0,0,1,167904261,6,92,194,192,0,0,0,0,26,0,0,52,0,0,0,0,0,0,0,0,1,0,0,0
132,3,144,220,192,0,0,1,167904261,6,92,194,192,0,0,0,0,26,0,0,52,0,0,0,0,0,0,0,0,1,0,0,0
132,3,144,220,192,0,0,1,167904261,6,92,193,192,0,0,0,0,27,0,0,52,0,0,0,0,0,0,0,0,1,0,0,0
132,3,144,220,192,0,0,1,167904261,6,92,192,192,0,0,0,0,28,0,0,52,0,0,0,0,0,1,0,0,1,0,0,0
132,3,144,220,192,0,0,1,167904261,6,92,191,192,0,0,0,0,29,0,0,52,0,0,0,0,0,1,0,0,1,0,0,0
132,3,144,181,192,0,0,1,167904261,6,58,194,192,0,0,0,0,-13,0,1,86,0,0,0,0,0,0,0,0,1,0,0,0
132,3,144,220,192,0,0,1,167904261,6,58,190,192,0,0,0,0,30,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0
132,3,144,220,192,0,0,1,167904261,6,58,190,192,0,0,0,0,30,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0
132,3,144,220,192,0,0,1,167904261,6,58,190,192,0,0,0,0,30,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0
132,3,144,220,192,0,0,1,167904261,6,58,190,192,0,0,0,0,30,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0
132,3,144,220,192,0,0,1,167904261,6,58,190,192,0,0,0,0,30,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0
132,3,144,220,192,0,0,1,167904261,6,58,190,192,0,0,0,0,30,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0
132,3,144,220,192,0,0,1,167904261,6,58,190,192,0,0,0,0,30,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0
132,3,144,220,192,0,0,1,167904261,6,58,190,192,0,0,0,0,30,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0
132,3,144,220,192,0,0,1,167904261,6,58,190,192,0,0,0,0,30,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0
132,3,144,220,192,0,0,1,167904261,6,58,190,192,0,0,0,0,30,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0
132,3,144,220,192,0,0,1,167904261,6,58,190,192,0,0,0,0,30,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0
132,3,144,220,192,0,0,1,167904261,6,58,190,192,0,0,0,0,30,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0
132,3,144,220,192,0,0,1,167904261,6,58,190,192,0,0,0,0,30,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0
132,3,144,220,192,0,0,1,167904261,6,58,190,192,0,0,0,0,30,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0
132,3,144,220,192,0,0,1,167904261,6,58,190,192,0,0,0,0,30,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0
132,3,144,220,192,0,0,1,167904261,6,58,185,192,0,0,0,0,35,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0
132,3,144,220,192,0,0,1,167904261,6,58,180,192,0,0,0,0,40,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0
132,3,144,220,192,0,0,1,167904261,6,58,175,192,0,0,0,0,45,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0
131,3,144,220,192,0,0,1,167904261,6,58,171,192,0,0,0,0,49,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0
131,3,144,220,192,0,0,1,167904261,6,58,171,192,0,0,0,0,49,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0
131,3,144,220,192,0,0,1,167904261,6,58,163,192,0,0,0,0,57,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0
131,3,144,220,192,0,0,1,167904261,6,58,160,192,0,0,0,0,60,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0
131,3,144,220,192,0,0,1,167904261,6,58,157,192,0,0,0,0,63,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0
131,3,144,220,192,0,0,1,167904261,6,58,157,192,0,0,0,0,63,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0
131,3,144,220,192,0,0,1,167904261,6,58,152,192,0,0,0,0,68,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0
131,3,144,220,192,0,0,1,167904261,6,58,150,192,0,0,0,0,70,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0
131,3,144,220,192,0,0,1,167904261,6,58,150,192,0,0,0,0,70,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0
131,3,144,220,192,0,0,1,167904261,6,58,149,192,0,0,0,0,71,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0
131,3,144,220,192,0,0,1,167904261,6,58,148,192,0,0,0,0,72,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0
131,3,144,220,192,0,0,1,167904261,6,58,148,192,0,0,0,0,72,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0
131,3,144,220,192,0,0,1,167904261,6,58,147,192,0,0,0,0,73,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0
131,3,144,220,192,0,0,1,167904261,6,58,147,192,0,0,0,0,73,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0
131,3,144,220,192,0,0,1,167904261,6,58,147,192,0,0,0,0,73,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0
131,3,144,220,192,0,0,1,167904261,6,58,146,192,0,0,0,0,74,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0
131,3,144,220,192,0,0,0,0,6,58,146,192,0,0,0,0,74,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0
131,3,144,220,192,0,0,0,0,6,58,145,192,0,0,0,0,75,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0
131,3,144,220,192,0,0,0,0,6,58,146,192,0,0,0,0,74,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0
131,3,144,218,192,0,0,0,0,6,58,148,192,0,0,0,0,70,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0
131,3,144,214,192,0,0,0,0,6,58,151,192,0,0,0,0,63,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0
131,3,144,212,192,0,0,0,0,6,58,152,192,0,0,0,0,60,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0
131,3,144,210,192,0,0,0,0,6,58,154,192,0,0,0,0,56,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0
131,3,144,208,192,0,0,0,0,6,58,155,192,0,0,0,0,53,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0
131,3,144,208,192,0,0,0,0,6,58,155,192,0,0,0,0,53,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0
131,3,144,205,192,0,0,0,0,6,58,158,192,0,0,0,0,47,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0
131,3,144,203,192,0,0,0,0,6,58,159,192,0,0,0,0,44,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0
131,3,144,201,192,0,0,0,0,6,58,161,192,0,0,0,0,40,0,0,86,0,0,0,0,0,0,0,1,1,0,0,0
131,3,144,201,192,0,0,0,0,6,58,161,192,0,0,0,0,40,0,0,86,0,0,0,0,0,1,0,1,1,0,0,0
131,3,144,201,186,0,0,0,0,6,58,161,192,0,0,0,0,40,-6,0,86,0,0,0,0,0,1,0,1,1,0,0,0
131,3,144,201,189,0,0,0,0,6,58,161,192,0,0,0,0,40,-3,0,86,0,0,0,0,0,1,0,1,1,0,0,0
131,3,144,201,189,0,0,0,0,6,58,161,192,0,0,0,0,40,-3,0,86,0,0,0,0,0,0,0,1,1,0,0,0
131,3,144,201,189,0,0,0,0,6,58,161,192,0,0,0,0,40,-3,0,86,0,0,0,0,0,0,0,1,1,0,0,0
131,3,144,201,189,0,0,0,0,6,58,161,192,0,0,0,0,40,-3,0,86,0,0,0,0,0,0,0,1,1,0,0,0
130,3,144,201,189,0,0,0,0,6,58,161,192,0,0,0,0,40,-3,0,86,0,0,0,0,0,0,0,1,1,0,0,0
130,3,144,201,189,0,0,0,0,6,58,161,192,0,0,0,0,40,-3,0,86,0,0,0,0,0,0,0,1,1,0,0,0
130,3,144,201,189,0,0,0,0,6,58,161,192,0,0,0,0,40,-3,0,86,0,0,0,0,0,0,0,1,1,0,0,0
130,3,144,201,189,0,0,0,0,6,58,161,192,0,0,0,0,40,-3,0,86,0,0,0,0,0,0,0,1,1,0,0,0
130,3,144,201,189,0,0,0,0,6,58,161,192,0,0,0,0,40,-3,0,86,0,0,0,0,0,0,0,1,1,0,0,0
130,3,144,201,189,0,0,0,0,6,58,161,192,0,0,0,0,40,-3,0,86,0,0,0,0,0,0,0,1,1,0,0,0
130,3,144,201,189,0,0,0,0,6,58,161,192,0,0,0,0,40,-3,0,86,0,0,0,0,0,0,0,1,1,0,0,0
130,3,144,201,189,0,0,0,0,6,58,161,192,0,0,0,0,40,-3,0,86,0,0,0,0,0,0,0,1,1,0,0,0
130,3,144,201,189,0,0,0,0,6,58,161,192,0,0,0,0,40,-3,0,86,0,0,0,0,0,0,0,1,1,0,0,0
